#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-29T14:50:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6061e8d27096	
#INFO	-out.max=unlimited	
#INFO	queryParameters=23	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJS/211/24&tab:{J/ApJS/211/24/table1}&key:source=J/ApJS/211/24/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/211/24/table1
#-order=I
#-out=KIC
#-out=Teff
#-out=log(g)
#-out=Mass
#-out=Prot
#-out=e_Prot
#-out=n_Prot
#-out=Rper
#-out=LPH
#-out=w
#-out=Ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_22110024
#Name: J/ApJS/211/24
#Title: Rotation periods of Kepler MS stars (McQuillan+, 2014)
#Table	J_ApJS_211_24_table1:
#Name: J/ApJS/211/24/table1
#Title: The rotation period measurements for the 34030 stars presented in this work
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	KIC	(I8)	Kepler Input Catalog identifier (Cat. V/133)	[ucd=meta.id;meta.main]
#Column	Teff	(I4)	[3197/6499] Star effective temperature	[ucd=phys.temperature.effective]
#Column	log(g)	(F5.2)	[3.5/5.4] Star surface gravity (log)	[ucd=phot.sb]
#Column	Mass	(F7.4)	[0.2/1.3] Star mass (1)	[ucd=phys.mass]
#Column	Prot	(F6.3)	[0.2/70]? Rotation period	[ucd=time.period]
#Column	e_Prot	(F6.3)	[0/51]? Error in Prot	[ucd=stat.error]
#Column	n_Prot	(A3)	Period flag (4)	[ucd=meta.note]
#Column	Rper	(F10.2)	[187/1520000]? Average variability amplitude within 1 period	[ucd=phot.mag;arith.ratio]
#Column	LPH	(F6.3)	[0.01/1.82]? Local Peak Height of the autocorrelation function (ACF)	[ucd=stat.fit.param]
#Column	w	(F7.4)	[0/1]? Assigned weight (2)	[ucd=stat.weight;phys.atmol.weight]
#Column	Ref	(I1)	? T_eff_ and log(g) source flag (3) [NULL integer written as an empty string]	[ucd=meta.bib]
#Column	_RA	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;KIC;Teff;log(g);Mass;Prot;e_Prot;n_Prot;Rper;LPH;w;Ref;_RA;_DE
286.2638500;+37.4405781; 1995910;4940; 4.84; 0.8187;33.337; 4.415;   ;   4328.43; 0.379; 0.2657;0;286.26385;+37.44058
286.3380100;+37.4305919; 1996162;5421; 4.65; 0.9437;10.341; 0.026;   ;  14449.60; 1.135; 0.6397;0;286.33801;+37.43059
286.4357300;+37.4451900; 1996492;5760; 4.39; 1.0363;19.518; 0.454;   ;   2389.31; 0.388; 0.2933;0;286.43573;+37.44519
286.5048200;+37.4674189; 1996721;4836; 4.29; 0.7915;32.522; 1.203;   ;   2685.37; 0.617; 0.3963;0;286.50482;+37.46742
286.5192900;+37.4360619; 1996760;5788; 4.66; 1.0443;13.121; 0.105;   ;   1624.29; 0.385; 0.2667;0;286.51929;+37.43606
286.5227100;+37.4751819; 1996773;4854; 4.30; 0.7962; 8.603; 0.038;   ;  18130.00; 1.281; 0.6574;0;286.52271;+37.47518
286.5749800;+37.4817089; 1996936;4962; 4.82; 0.8244;27.474; 0.665;   ;   4765.63; 0.615; 0.4372;0;286.57498;+37.48171
290.3788100;+37.4814189; 2010152;5778; 4.07; 1.0414;18.523; 3.385;   ;   2699.73; 0.636; 0.4284;0;290.37881;+37.48142
290.4389300;+37.4908100; 2010374;5863; 4.61; 1.0660;15.175; 0.329;   ;   5257.82; 0.437; 0.3393;0;290.43893;+37.49081
290.4981100;+37.4482119; 2010577;4521; 4.49; 0.7063;31.860; 0.231;   ;   9449.99; 0.493; 0.3443;0;290.49811;+37.44821
290.4983800;+37.4818381; 2010579;4813; 4.58; 0.7854;33.951; 6.873;   ;   3233.79; 0.362; 0.2642;0;290.49838;+37.48184
290.7008400;+37.4060711; 2011417;4465; 4.51; 0.6905;40.203; 7.003;   ;   3507.29; 0.448; 0.2714;0;290.70084;+37.40607
290.7066000;+37.4574200; 2011440;5496; 4.60; 0.9637;17.308; 0.377;   ;   6844.91; 0.973; 0.5957;0;290.70660;+37.45742
290.7507000;+37.4684100; 2011618;5564; 4.53; 0.9820;11.876; 0.095;   ;  24525.58; 1.250; 0.6928;0;290.75070;+37.46841
290.8214400;+37.4922289; 2011878;4767; 4.55; 0.7732;13.100; 0.079;   ;   6587.56; 0.853; 0.4778;0;290.82144;+37.49223
290.8270000;+37.4491389; 2011901;5318; 4.86; 0.9167;14.595; 0.072;   ;  18700.81; 1.277; 0.6870;0;290.82700;+37.44914
290.8650500;+37.4648511; 2012093;6011; 4.23; 1.1104; 8.392; 0.325;   ;    964.76; 0.409; 0.2909;0;290.86505;+37.46485
290.9048200;+37.4642911; 2012265;4802; 4.77; 0.7825;34.952; 6.306;   ;   5061.09; 0.649; 0.3890;0;290.90482;+37.46429
290.9748800;+37.4633711; 2012565;6131; 4.17; 1.1481; 2.808; 0.108;   ;   1998.48; 0.654; 0.4247;0;290.97488;+37.46337
290.9890700;+37.4351811; 2012631;5021; 4.23; 0.8397;31.355; 3.866;   ;   5659.31; 0.581; 0.3740;0;290.98907;+37.43518
291.0035700;+37.4372100; 2012690;5618; 4.00; 0.9967; 8.947; 0.032;   ;   9594.56; 1.290; 0.7234;0;291.00357;+37.43721
291.1415100;+37.4888919; 2013263;5173; 4.46; 0.8790;22.653; 0.124;   ;   6753.98; 1.015; 0.5796;0;291.14151;+37.48889
291.1442900;+37.4400100; 2013284;5104; 4.50; 0.8612;21.179; 4.291;   ;   6090.58; 1.132; 0.6176;0;291.14429;+37.44001
291.1912200;+37.4261019; 2013503;5763; 4.21; 1.0371;19.065; 0.088;   ;   9285.15; 0.888; 0.5236;0;291.19122;+37.42610
291.2138100;+37.4092100; 2013577;4677; 4.60; 0.7491;25.459; 0.059;   ;   4375.22; 0.790; 0.5164;0;291.21381;+37.40921
291.3286100;+37.4658700; 2014065;4814; 4.56; 0.7857;20.404; 0.131;   ;  12228.79; 1.070; 0.6476;0;291.32861;+37.46587
291.3342900;+37.4132311; 2014087;4778; 4.58; 0.7761;27.409; 0.098;   ;  12247.92; 0.775; 0.5113;0;291.33429;+37.41323
291.5595400;+37.4216119; 2015025;4635; 4.55; 0.7377;10.267; 0.003;   ;  10828.29; 1.048; 0.5585;0;291.55954;+37.42161
291.5788600;+37.4999811; 2015098;4937; 4.60; 0.8179;28.415; 0.241;   ;   5677.07; 0.478; 0.3339;0;291.57886;+37.49998
291.5844700;+37.4705700; 2015124;4851; 4.42; 0.7954;34.502; 0.164;   ;   3304.09; 0.575; 0.3581;0;291.58447;+37.47057
291.6192000;+37.4116400; 2015302;4409; 4.75; 0.6744;29.928; 0.469;   ;  11010.14; 0.749; 0.4968;0;291.61920;+37.41164
291.7543000;+37.4546589; 2015883;5615; 4.13; 0.9958;51.063; 0.794;   ;    604.99; 0.684; 0.3313;0;291.75430;+37.45466
291.8321800;+37.4740600; 2016219;4430; 4.58; 0.6805;17.658; 0.196;   ;   7067.86; 0.971; 0.5574;0;291.83218;+37.47406
291.8388700;+37.4746281; 2016248;5634; 4.04; 1.0011;21.781; 0.759;   ;   3873.91; 0.384; 0.2931;0;291.83887;+37.47463
291.8956000;+37.4301989; 2016452;5389; 4.21; 0.9353;22.374; 0.047;   ;   6235.69; 0.999; 0.5660;0;291.89560;+37.43020
291.9072300;+37.4007111; 2016522;5438; 4.60; 0.9482;18.692; 0.255;   ;   4171.73; 0.688; 0.4656;0;291.90723;+37.40071
291.9232800;+37.4014400; 2016599;4504; 4.58; 0.7015;15.272; 0.019;   ;  10034.14; 0.969; 0.5428;0;291.92328;+37.40144
291.9350000;+37.4385411; 2016657;5935; 4.38; 1.0873;10.235; 0.092;   ;   4079.70; 0.727; 0.4936;0;291.93500;+37.43854
291.9386900;+37.4226189; 2016678;5307; 4.51; 0.9138;16.999; 0.041;   ;  14211.06; 0.970; 0.6020;0;291.93869;+37.42262
292.0241700;+37.4719511; 2017135;5405; 4.50; 0.9395;19.106; 0.178;   ;   6515.86; 1.093; 0.6131;0;292.02417;+37.47195
292.0485500;+37.4744681; 2017246;5082; 4.71; 0.8555;25.478; 0.482;   ;   4705.16; 0.600; 0.4161;0;292.04855;+37.47447
292.1399800;+37.4861489; 2017659;4571; 4.66; 0.7202;19.677; 0.162;   ;   6676.91; 0.872; 0.5149;0;292.13998;+37.48615
292.1712300;+37.4561081; 2017803;5056; 4.50; 0.8488; 0.310; 0.003;   ;  96865.48; 1.702; 0.8187;0;292.17123;+37.45611
292.1832300;+37.4831200; 2017860;6052; 4.12; 1.1231; 5.200; 0.449;   ;    586.51; 0.397; 0.2679;0;292.18323;+37.48312
292.3272100;+37.4978289; 2018446;5147; 4.47; 0.8723;17.120; 0.066;   ;  16613.96; 1.074; 0.6451;0;292.32721;+37.49783
292.3342600;+37.4605711; 2018492;4924; 4.34; 0.8145;29.610; 0.346;   ;   8785.84; 0.991; 0.5365;0;292.33426;+37.46057
292.3689600;+37.4914889; 2018631;5942; 4.11; 1.0894; 4.268; 0.020;   ;    377.83; 0.399; 0.2500;0;292.36896;+37.49149
292.3800400;+37.4715119; 2018685;6477; 4.54; 1.2677; 0.562; 0.111;   ;   1730.68; 0.344; 0.2540;0;292.38004;+37.47151
292.3843100;+37.4692989; 2018701;5972; 4.13; 1.0984;11.779; 0.058;   ;  10116.49; 1.160; 0.6393;0;292.38431;+37.46930
292.4010900;+37.4920881; 2018799;5014; 4.41; 0.8379;12.819; 0.015;   ;   9274.13; 1.013; 0.5613;0;292.40109;+37.49209
292.4059400;+37.4189189; 2018827;5936; 4.12; 1.0876;11.039; 0.466;   ;   1521.65; 0.719; 0.4981;0;292.40594;+37.41892
292.4288000;+37.4659500; 2018930;4778; 4.41; 0.7761;21.983; 0.276;   ;  17589.81; 1.128; 0.6347;0;292.42880;+37.46595
292.5105000;+37.4041400; 2019297;6202; 3.70; 1.1713; 3.804; 0.003;SM1;   1193.49; 0.464; 0.3261;0;292.51050;+37.40414
292.5243800;+37.4476319; 2019349;5217; 4.51; 0.8904; 0.973; 0.003;   ;  28464.70; 1.404; 0.6774;0;292.52438;+37.44763
292.5528900;+37.4644389; 2019481;4915; 4.84; 0.8122;30.047; 1.127;   ;   6290.88; 0.554; 0.3935;0;292.55289;+37.46444
292.5573100;+37.4642411; 2019504;5386; 4.46; 0.9345;61.507; 0.908;   ;   2177.77; 0.604; 0.2726;0;292.55731;+37.46424
292.5794700;+37.4311600; 2019608;5188; 4.59; 0.8829;28.127; 5.250;   ;   3791.03; 0.345; 0.2517;0;292.57947;+37.43116
292.6020500;+37.4115600; 2019720;5140; 4.60; 0.8705;28.846; 2.735;   ;   4551.02; 0.439; 0.3293;0;292.60205;+37.41156
292.6116000;+37.4384381; 2019761;6464; 4.51; 1.2628; 1.150; 0.013;   ;   2208.53; 0.835; 0.5487;0;292.61160;+37.43844
292.6363500;+37.4248089; 2019881;6058; 4.60; 1.1249; 2.684; 0.012;   ;   4608.39; 0.871; 0.5233;0;292.63635;+37.42481
292.6408700;+37.4862789; 2019900;6187; 4.36; 1.1663; 5.975; 0.005;   ;   5785.11; 0.826; 0.5550;0;292.64087;+37.48628
292.8301100;+37.4648511; 2020830;4932; 4.60; 0.8166;16.488; 0.695;   ;  14153.09; 1.066; 0.6139;0;292.83011;+37.46485
292.8908100;+37.4977681; 2021099;5794; 4.22; 1.0460; 0.518; 0.004;   ;    716.06; 0.719; 0.4216;0;292.89081;+37.49777
292.9073200;+37.4980011; 2021157;5016; 4.65; 0.8384; 9.772; 0.072;   ;   9396.46; 1.418; 0.7483;0;292.90732;+37.49800
285.9164100;+37.5942800; 2140389;4879; 4.71; 0.8027; 0.970; 0.004;   ;  10506.15; 1.139; 0.5742;0;285.91641;+37.59428
286.0199900;+37.5288311; 2140686;5918; 4.06; 1.0822;11.556; 0.269;   ;    632.29; 0.420; 0.3052;0;286.01999;+37.52883
286.0864300;+37.5696789; 2140897;5453; 4.50; 0.9522;20.873; 0.833;   ;   4874.23; 0.462; 0.3277;0;286.08643;+37.56968
286.1261600;+37.5023119; 2141003;4829; 4.50; 0.7896;27.699; 1.467;   ;   2574.80; 0.425; 0.2751;0;286.12616;+37.50231
286.1775500;+37.5835000; 2141150;4689; 4.66; 0.7523;24.637; 0.067;   ;  15481.89; 1.244; 0.6303;0;286.17755;+37.58350
286.1943700;+37.5724789; 2141179;4831; 4.60; 0.7901;22.103; 0.145;   ;   6170.75; 0.792; 0.4942;0;286.19437;+37.57248
286.1986400;+37.5978200; 2141193;4980; 4.40; 0.8291;20.525; 0.090;   ;  15707.79; 1.152; 0.6382;0;286.19864;+37.59782
286.3305400;+37.5397911; 2141655;5528; 4.54; 0.9722;23.923; 0.568;   ;   3913.58; 0.486; 0.3431;0;286.33054;+37.53979
286.3597100;+37.5591511; 2141753;4679; 4.69; 0.7497;29.364; 0.433;   ;   4303.46; 0.619; 0.4342;0;286.35971;+37.55915
286.3737200;+37.5600700; 2141787;5463; 4.42; 0.9549; 0.392; 0.003;   ;  10799.11; 0.467; 0.2662;0;286.37372;+37.56007
286.3808900;+37.5813481; 2141812;5528; 4.14; 0.9722;18.523; 0.083;   ;   4913.33; 0.842; 0.5437;0;286.38089;+37.58135
286.3915400;+37.5957111; 2141852;5657; 4.47; 1.0074;16.075; 0.332;   ;   3463.66; 0.583; 0.4107;0;286.39154;+37.59571
286.3967600;+37.5976489; 2141865;5595; 4.51; 0.9904;17.206; 0.126;SM2;   4657.03; 0.587; 0.4125;0;286.39676;+37.59765
286.4551400;+37.5986900; 2142026;5436; 4.95; 0.9477;18.870; 3.556;   ;   2306.52; 0.438; 0.2912;0;286.45514;+37.59869
286.4768700;+37.5056000; 2142091;4850; 4.29; 0.7951;13.104; 0.012;   ;  18291.41; 1.541; 0.7270;0;286.47687;+37.50560
286.6638200;+37.5931889; 2142633;5118; 4.83; 0.8648;26.226; 0.411;   ;   6646.90; 0.509; 0.3566;0;286.66382;+37.59319
286.6754200;+37.5595889; 2142663;5136; 4.81; 0.8694;20.126; 0.620;   ;   2571.82; 0.506; 0.3071;0;286.67542;+37.55959
290.2273600;+37.5967789; 2154965;5382; 4.41; 0.9334;10.836; 0.029;   ;  10492.71; 1.136; 0.6400;0;290.22736;+37.59678
290.2504600;+37.5525400; 2155064;5937; 4.52; 1.0879;12.338; 0.134;   ;   4293.71; 0.764; 0.5227;0;290.25046;+37.55254
290.6037300;+37.5781711; 2156529;5461; 4.48; 0.9543;19.082; 0.079;   ;   7803.44; 0.853; 0.5518;0;290.60373;+37.57817
290.6062300;+37.5727081; 2156537;5925; 4.46; 1.0843;22.558; 0.181;   ;   2180.46; 0.488; 0.2932;0;290.60623;+37.57271
290.6438600;+37.5724300; 2156685;5185; 4.60; 0.8821;10.407; 0.021;   ;  16469.90; 1.290; 0.6947;0;290.64386;+37.57243
290.6713600;+37.5089611; 2156807;4947; 4.32; 0.8205;28.695; 0.535;   ;   8023.98; 0.748; 0.4724;0;290.67136;+37.50896
290.6776700;+37.5051119; 2156839;6098; 4.64; 1.1376; 4.877; 0.013;   ;   3337.14; 0.789; 0.5074;0;290.67767;+37.50511
290.6806300;+37.5656011; 2156848;4862; 4.64; 0.7983;16.142; 0.058;   ;  14755.13; 1.013; 0.5776;0;290.68063;+37.56560
290.6895800;+37.5294189; 2156879;6083; 4.61; 1.1328; 2.027; 0.009;   ;  12448.25; 1.319; 0.6996;0;290.68958;+37.52942
290.7022700;+37.5219500; 2156933;5880; 4.93; 1.0710;10.707; 0.188;   ;   3405.87; 0.411; 0.2833;0;290.70227;+37.52195
290.8294100;+37.5860789; 2157495;5651; 4.69; 1.0058;21.519; 0.166;   ;   5493.46; 0.545; 0.3768;0;290.82941;+37.58608
290.8336800;+37.5372011; 2157508;5051; 4.43; 0.8475;12.545; 0.047;   ;  17736.43; 1.252; 0.6856;0;290.83368;+37.53720
290.8692600;+37.5371019; 2157676;4724; 4.76; 0.7617;24.950; 0.194;   ;   5223.93; 0.764; 0.4961;0;290.86926;+37.53710
290.9588000;+37.5783881; 2158047;5124; 4.31; 0.8663; 5.424; 0.063;   ;  17373.23; 1.186; 0.6046;0;290.95880;+37.57839
290.9608200;+37.5576519; 2158059;5144; 4.77; 0.8715; 6.195; 0.175;   ;  22291.60; 1.328; 0.6714;0;290.96082;+37.55765
290.9644800;+37.5620919; 2158067;6063; 4.12; 1.1265;13.127; 0.183;   ;   1394.87; 0.382; 0.2861;0;290.96448;+37.56209
291.0838600;+37.5393100; 2158543;4838; 4.54; 0.7920;20.826; 0.151;   ;  10848.28; 1.067; 0.6400;0;291.08386;+37.53931
291.0850800;+37.5750500; 2158548;5755; 4.31; 1.0348; 2.942; 0.021;   ;  32482.77; 1.632; 0.7986;0;291.08508;+37.57505
291.0882600;+37.5500111; 2158566;5254; 4.32; 0.9000;15.764; 0.029;   ;  17483.29; 1.495; 0.6914;0;291.08826;+37.55001
291.1073900;+37.5515711; 2158641;5559; 4.01; 0.9806; 7.377; 0.020;   ;  18197.18; 1.489; 0.7571;0;291.10739;+37.55157
291.1321700;+37.5735281; 2158750;6135; 4.16; 1.1494; 7.777; 0.100;   ;   1571.45; 0.852; 0.5662;0;291.13217;+37.57353
291.2449300;+37.5966800; 2159257;5118; 4.47; 0.8648;34.420; 5.015;   ;   2404.93; 0.466; 0.2773;0;291.24493;+37.59668
291.2964800;+37.5496289; 2159486;4743; 4.50; 0.7668; 5.770; 0.271;   ;  33293.01; 1.556; 0.7711;0;291.29648;+37.54963
291.3760100;+37.5401119; 2159852;6417; 4.42; 1.2457; 0.501; 0.016;   ;   9817.24; 1.488; 0.7672;0;291.37601;+37.54011
291.8878200;+37.5429800; 2162268;4626; 4.43; 0.7353;11.148; 0.009;   ;  18808.39; 1.451; 0.7630;0;291.88782;+37.54298
291.9155900;+37.5639611; 2162377;5540; 4.13; 0.9755; 3.557; 0.013;   ;  17366.92; 1.249; 0.6523;0;291.91559;+37.56396
292.1199300;+37.5357089; 2163326;5424; 4.71; 0.9445; 8.518; 0.037;   ;  12955.64; 1.274; 0.6909;0;292.11993;+37.53571
292.1424600;+37.5812911; 2163444;4709; 4.61; 0.7577;17.820; 0.093;   ;   9891.48; 1.182; 0.6842;0;292.14246;+37.58129
292.1802700;+37.5479700; 2163644;5745; 4.40; 1.0320;10.472; 2.238;   ;   5272.42; 0.779; 0.4961;0;292.18027;+37.54797
292.1944000;+37.5549511; 2163706;5399; 4.41; 0.9379;30.608; 0.817;   ;   4366.16; 0.543; 0.3292;0;292.19440;+37.55495
292.2622400;+37.5889281; 2164031;5951; 4.43; 1.0921; 1.114; 0.005;   ;   1502.81; 0.556; 0.3412;0;292.26224;+37.58893
292.3026400;+37.5841100; 2164227;5589; 4.68; 0.9887; 6.650; 0.006;   ;   4778.68; 1.114; 0.6196;0;292.30264;+37.58411
292.3656600;+37.5884511; 2164522;5225; 4.67; 0.8925;19.934; 0.317;   ;   6725.25; 1.128; 0.6224;0;292.36566;+37.58845
292.3824200;+37.5363081; 2164604;5478; 4.29; 0.9588;17.598; 0.316;   ;   2987.92; 0.401; 0.2610;0;292.38242;+37.53631
292.4113800;+37.5667689; 2164726;6401; 4.20; 1.2399; 1.412; 0.008;   ;    792.38; 0.358; 0.2601;0;292.41138;+37.56677
292.4865700;+37.5076411; 2165095;5449; 4.55; 0.9511;16.210; 0.919;   ;   5682.47; 0.992; 0.6205;0;292.48657;+37.50764
292.5439800;+37.5117300; 2165356;5636; 4.37; 1.0016; 9.883; 0.004;   ;   7071.02; 1.244; 0.7084;0;292.54398;+37.51173
292.5445600;+37.5159911; 2165357;5059; 4.51; 0.8495; 9.882; 0.052;SM1;   4544.02; 0.612; 0.3442;0;292.54456;+37.51599
292.7623900;+37.5902289; 2166322;5674; 4.62; 1.0121; 1.500; 0.012;   ;   4606.96; 1.142; 0.6071;0;292.76239;+37.59023
292.7666900;+37.5570600; 2166339;5974; 4.38; 1.0991;10.551; 0.040;   ;   4046.98; 0.737; 0.5128;0;292.76669;+37.55706
292.7713600;+37.5790789; 2166371;5681; 4.57; 1.0141; 7.842; 0.008;   ;  14502.88; 1.408; 0.7436;0;292.77136;+37.57908
292.8024900;+37.5779111; 2166534;4969; 4.39; 0.8262;33.257; 0.627;   ;   8668.60; 0.861; 0.4716;0;292.80249;+37.57791
292.8910800;+37.5825500; 2166932;5761; 4.43; 1.0366;11.053; 0.032;   ;  12282.79; 0.994; 0.6164;0;292.89108;+37.58255
292.9379300;+37.5441889; 2167151;5780; 4.49; 1.0420;16.748; 0.170;   ;   3684.70; 0.659; 0.4583;0;292.93793;+37.54419
293.0309100;+37.5762789; 2167600;6196; 4.18; 1.1693; 3.386; 0.004;   ;   1287.43; 1.028; 0.6170;0;293.03091;+37.57628
293.1696800;+37.5942919; 2168263;5956; 4.41; 1.0936; 9.029; 0.046;   ;   6662.73; 1.466; 0.7189;0;293.16968;+37.59429
293.2474700;+37.5967481; 2168638;4955; 4.59; 0.8226;18.671; 0.430;   ;   9716.69; 0.935; 0.5599;0;293.24747;+37.59675
285.8625800;+37.6824800; 2282652;4910; 4.34; 0.8109;14.916; 0.032;   ;  10166.70; 1.103; 0.6182;0;285.86258;+37.68248
285.9588300;+37.6166111; 2282919;5133; 4.46; 0.8687;21.055; 0.449;   ;   7334.89; 0.765; 0.4905;0;285.95883;+37.61661
286.0234400;+37.6996119; 2283092;4706; 4.28; 0.7569;34.542; 0.472;   ;   7514.66; 0.809; 0.4584;0;286.02344;+37.69961
286.0470000;+37.6143800; 2283166;6151; 4.57; 1.1546; 4.228; 0.173;   ;   1530.23; 0.420; 0.2932;0;286.04700;+37.61438
286.0541400;+37.6513600; 2283186;5116; 4.79; 0.8643;26.688; 0.389;   ;   3874.12; 0.691; 0.4589;0;286.05414;+37.65136
286.1107500;+37.6118511; 2283362;5283; 4.66; 0.9075;26.855; 0.503;   ;   5931.56; 0.565; 0.3873;0;286.11075;+37.61185
286.1699500;+37.6018219; 2283541;5295; 4.41; 0.9107; 7.356; 0.024;   ;  13407.47; 1.282; 0.6725;0;286.16995;+37.60182
286.2056000;+37.6922489; 2283650;5367; 4.97; 0.9295; 9.443; 0.020;   ;  19343.79; 1.276; 0.6949;0;286.20560;+37.69225
286.2182300;+37.6370581; 2283703;4924; 4.54; 0.8145; 2.505; 0.003;   ;  22755.92; 1.574; 0.7524;0;286.21823;+37.63706
286.4113800;+37.6482389; 2284312;4742; 4.44; 0.7666;31.519; 3.540;   ;   4107.18; 0.366; 0.2503;0;286.41138;+37.64824
286.5148000;+37.6310200; 2284644;5978; 4.39; 1.1003; 8.772; 0.145;   ;   2007.99; 0.545; 0.3792;0;286.51480;+37.63102
286.5780000;+37.6590881; 2284829;5403; 4.38; 0.9390; 9.491; 0.166;   ;   9683.79; 1.184; 0.6540;0;286.57800;+37.65909
286.5920100;+37.6766889; 2284882;4638; 4.58; 0.7385;15.238; 0.059;   ;   5229.59; 1.163; 0.6431;0;286.59201;+37.67669
286.9504700;+37.6851619; 2285931;5354; 4.82; 0.9261;15.058; 0.045;   ;   3797.17; 1.144; 0.6695;0;286.95047;+37.68516
290.1644900;+37.6963811; 2297232;5711; 4.09; 1.0224;22.430; 0.292;   ;   3803.79; 0.808; 0.4746;0;290.16449;+37.69638
290.2048600;+37.6321489; 2297468;6064; 3.84; 1.1268;12.265; 0.097;   ;   4504.71; 0.992; 0.5742;0;290.20486;+37.63215
290.3095400;+37.6175611; 2298013;6276; 3.97; 1.1961; 2.383; 0.007;   ;   5977.12; 1.373; 0.7450;0;290.30954;+37.61756
290.3735700;+37.6684800; 2298305;5539; 4.29; 0.9752;15.301; 0.063;   ;  17169.00; 1.416; 0.6848;0;290.37357;+37.66848
290.4522400;+37.6897319; 2298664;4721; 4.44; 0.7609;17.307; 0.089;   ;  18556.00; 1.229; 0.6981;0;290.45224;+37.68973
290.6672700;+37.6002311; 2299540;4762; 4.59; 0.7719;25.940; 0.108;   ;   3889.86; 0.540; 0.3477;0;290.66727;+37.60023
290.7172500;+37.6490100; 2299738;4939; 4.62; 0.8184; 6.607; 0.007;   ;  35383.79; 1.433; 0.7170;0;290.71725;+37.64901
290.7376100;+37.6478611; 2299823;4678; 4.52; 0.7494; 7.595; 0.080;   ;  26146.53; 1.468; 0.7375;0;290.73761;+37.64786
290.7954100;+37.6118700; 2300072;5093; 4.32; 0.8583; 3.208; 0.031;   ;   5646.05; 1.427; 0.6929;0;290.79541;+37.61187
290.8368500;+37.6836889; 2300253;5478; 4.95; 0.9588;18.728; 0.066;   ;   9243.13; 0.932; 0.5731;0;290.83685;+37.68369
290.9227900;+37.6134111; 2300631;6142; 4.51; 1.1517; 4.815; 0.287;   ;   2752.90; 0.624; 0.4252;0;290.92279;+37.61341
290.9582200;+37.6484600; 2300770;4823; 4.63; 0.7880;22.020; 0.383;   ;   6230.35; 0.593; 0.3637;0;290.95822;+37.64846
290.9716500;+37.6750181; 2300835;5663; 4.82; 1.0091; 9.001; 0.052;   ;   4055.77; 0.782; 0.4799;0;290.97165;+37.67502
291.0373200;+37.6993789; 2301119;5378; 4.63; 0.9324;22.919; 0.433;   ;   5262.73; 0.450; 0.3226;0;291.03732;+37.69938
291.0432700;+37.6149711; 2301143;5630; 4.58; 1.0000;22.300; 0.120;   ;   2082.91; 0.385; 0.2882;0;291.04327;+37.61497
291.0947300;+37.6220400; 2301367;5531; 4.40; 0.9730;20.660; 0.427;   ;   2762.14; 0.682; 0.4661;0;291.09473;+37.62204
291.1001000;+37.6302600; 2301389;5131; 4.60; 0.8682;15.601; 0.071;   ;   5000.23; 0.860; 0.5023;0;291.10010;+37.63026
291.1329000;+37.6574519; 2301512;5671; 4.59; 1.0113; 3.099; 0.004;   ;   3596.78; 1.366; 0.7019;0;291.13290;+37.65745
291.2657500;+37.6055111; 2302108;4847; 4.60; 0.7944;11.605; 0.024;   ;  11702.06; 1.293; 0.6862;0;291.26575;+37.60551
291.3077400;+37.6512300; 2302281;5061; 4.62; 0.8501;22.386; 0.083;   ;   6827.53; 0.882; 0.5728;0;291.30774;+37.65123
291.3094500;+37.6634900; 2302288;5607; 4.74; 0.9937;18.563; 0.069;   ;   3275.63; 0.868; 0.5391;0;291.30945;+37.66349
291.3874500;+37.6884311; 2302665;5693; 4.74; 1.0174; 7.519; 0.043;   ;   1414.69; 0.687; 0.4224;0;291.38745;+37.68843
291.4089700;+37.6835781; 2302787;5440; 4.43; 0.9487;21.034; 0.631;   ;   5968.15; 0.713; 0.4898;0;291.40897;+37.68358
291.4113800;+37.6650700; 2302794;5289; 4.58; 0.9091;25.221; 1.186;   ;   7712.04; 0.653; 0.4412;0;291.41138;+37.66507
291.4340200;+37.6570589; 2302901;6251; 4.47; 1.1876; 3.601; 0.045;   ;   2975.82; 0.743; 0.4953;0;291.43402;+37.65706
